0.155822	0.155822	0.158019	0.160072	0.161976	0.163726	0.165323	0.166769	0.168067	0.169225	0.170251	0.171154	0.171944	0.172632	0.173228	0.173742	0.174182	0.174558	0.174877	0.175146	0.175372	0.175561	0.175718	0.175847	0.175955	0.176044	0.176119	0.176182	0.176238	0.176290	0.176339	0.176389	0.176442	0.176500	0.176565	0.176638	0.176722	0.176816	0.176924	0.177044	0.177179	0.177327	0.177491	0.177669	0.177863	0.178071	0.178293	0.178530	0.178780	0.179043	0.179318	0.179604	0.179901	0.180207	0.180521	0.180842	0.181170	0.181502	0.181838	0.182177	0.182517	0.182857	0.183195	0.183532	0.183865	0.184192	0.184514	0.184829	0.185136	0.185434	0.185721	0.185997	0.186261	0.186512	0.186750	0.186973	0.187182	0.187374	0.187550	0.187710	0.187853	0.187978	0.188086	0.188176	0.188247	0.188301	0.188337	0.188354	0.188353	0.188334	0.188298	0.188244	0.188173	0.188084	0.187979	0.187858	0.187721	0.187568	0.187400	0.187217	0.187217	
0.155822	0.155822	0.158019	0.160072	0.161976	0.163726	0.165323	0.166769	0.168067	0.169225	0.170251	0.171154	0.171944	0.172632	0.173228	0.173742	0.174182	0.174558	0.174877	0.175146	0.175372	0.175561	0.175718	0.175847	0.175955	0.176044	0.176119	0.176182	0.176238	0.176290	0.176339	0.176389	0.176442	0.176500	0.176565	0.176638	0.176722	0.176816	0.176924	0.177044	0.177179	0.177327	0.177491	0.177669	0.177863	0.178071	0.178293	0.178530	0.178780	0.179043	0.179318	0.179604	0.179901	0.180207	0.180521	0.180842	0.181170	0.181502	0.181838	0.182177	0.182517	0.182857	0.183195	0.183532	0.183865	0.184192	0.184514	0.184829	0.185136	0.185434	0.185721	0.185997	0.186261	0.186512	0.186750	0.186973	0.187182	0.187374	0.187550	0.187710	0.187853	0.187978	0.188086	0.188176	0.188247	0.188301	0.188337	0.188354	0.188353	0.188334	0.188298	0.188244	0.188173	0.188084	0.187979	0.187858	0.187721	0.187568	0.187400	0.187217	0.187217	
0.154584	0.154584	0.156756	0.158792	0.160688	0.162441	0.164051	0.165518	0.166846	0.168042	0.169111	0.170063	0.170905	0.171648	0.172300	0.172870	0.173367	0.173798	0.174171	0.174491	0.174767	0.175002	0.175203	0.175374	0.175519	0.175643	0.175749	0.175841	0.175923	0.175997	0.176067	0.176134	0.176202	0.176273	0.176349	0.176431	0.176521	0.176621	0.176731	0.176853	0.176988	0.177136	0.177298	0.177473	0.177663	0.177867	0.178084	0.178315	0.178559	0.178815	0.179083	0.179362	0.179651	0.179950	0.180257	0.180571	0.180891	0.181216	0.181545	0.181877	0.182211	0.182544	0.182877	0.183208	0.183535	0.183858	0.184176	0.184487	0.184790	0.185084	0.185369	0.185643	0.185905	0.186155	0.186391	0.186614	0.186822	0.187015	0.187192	0.187352	0.187496	0.187623	0.187733	0.187825	0.187899	0.187956	0.187994	0.188015	0.188018	0.188003	0.187970	0.187920	0.187853	0.187769	0.187668	0.187551	0.187418	0.187269	0.187106	0.186927	0.186927	
0.153386	0.153386	0.155533	0.157552	0.159440	0.161194	0.162813	0.164299	0.165654	0.166883	0.167992	0.168989	0.169880	0.170674	0.171379	0.172003	0.172553	0.173038	0.173462	0.173833	0.174156	0.174437	0.174681	0.174892	0.175075	0.175233	0.175371	0.175493	0.175601	0.175698	0.175788	0.175874	0.175958	0.176042	0.176128	0.176219	0.176317	0.176422	0.176536	0.176661	0.176796	0.176944	0.177104	0.177277	0.177464	0.177663	0.177875	0.178101	0.178339	0.178589	0.178850	0.179122	0.179404	0.179695	0.179995	0.180302	0.180615	0.180933	0.181255	0.181580	0.181907	0.182234	0.182561	0.182886	0.183208	0.183527	0.183839	0.184146	0.184446	0.184737	0.185018	0.185290	0.185550	0.185798	0.186034	0.186255	0.186463	0.186656	0.186833	0.186995	0.187140	0.187268	0.187380	0.187474	0.187551	0.187610	0.187651	0.187675	0.187681	0.187670	0.187641	0.187595	0.187531	0.187451	0.187354	0.187241	0.187113	0.186969	0.186809	0.186635	0.186635	
0.152226	0.152226	0.154349	0.156351	0.158229	0.159982	0.161609	0.163111	0.164489	0.165749	0.166894	0.167932	0.168868	0.169710	0.170465	0.171140	0.171742	0.172277	0.172751	0.173171	0.173541	0.173867	0.174153	0.174404	0.174624	0.174817	0.174986	0.175137	0.175271	0.175392	0.175503	0.175607	0.175707	0.175805	0.175903	0.176004	0.176109	0.176220	0.176339	0.176466	0.176603	0.176751	0.176910	0.177081	0.177264	0.177460	0.177668	0.177888	0.178120	0.178364	0.178619	0.178884	0.179159	0.179444	0.179736	0.180035	0.180341	0.180652	0.180968	0.181286	0.181606	0.181927	0.182248	0.182567	0.182884	0.183197	0.183505	0.183808	0.184103	0.184391	0.184670	0.184938	0.185196	0.185443	0.185677	0.185898	0.186105	0.186297	0.186475	0.186637	0.186783	0.186913	0.187026	0.187123	0.187202	0.187263	0.187307	0.187334	0.187343	0.187335	0.187310	0.187268	0.187208	0.187132	0.187039	0.186930	0.186806	0.186666	0.186511	0.186341	0.186341	
0.151102	0.151102	0.153201	0.155185	0.157054	0.158805	0.160437	0.161952	0.163351	0.164638	0.165816	0.166891	0.167870	0.168757	0.169559	0.170282	0.170933	0.171517	0.172039	0.172506	0.172921	0.173290	0.173618	0.173908	0.174165	0.174392	0.174594	0.174773	0.174934	0.175079	0.175211	0.175334	0.175451	0.175563	0.175674	0.175785	0.175898	0.176016	0.176139	0.176270	0.176409	0.176557	0.176715	0.176885	0.177065	0.177257	0.177461	0.177676	0.177903	0.178141	0.178390	0.178648	0.178917	0.179194	0.179479	0.179772	0.180070	0.180374	0.180683	0.180994	0.181308	0.181623	0.181937	0.182251	0.182562	0.182870	0.183174	0.183472	0.183763	0.184047	0.184323	0.184589	0.184844	0.185089	0.185321	0.185541	0.185747	0.185940	0.186118	0.186280	0.186427	0.186558	0.186673	0.186771	0.186852	0.186916	0.186963	0.186992	0.187005	0.187000	0.186978	0.186939	0.186883	0.186811	0.186722	0.186618	0.186497	0.186361	0.186211	0.186045	0.186045	
0.150012	0.150012	0.152087	0.154054	0.155912	0.157659	0.159295	0.160821	0.162238	0.163549	0.164758	0.165868	0.166885	0.167814	0.168660	0.169429	0.170126	0.170757	0.171325	0.171837	0.172297	0.172709	0.173077	0.173406	0.173699	0.173960	0.174194	0.174402	0.174589	0.174759	0.174913	0.175055	0.175189	0.175316	0.175439	0.175561	0.175683	0.175808	0.175936	0.176071	0.176212	0.176361	0.176520	0.176688	0.176866	0.177055	0.177255	0.177466	0.177687	0.177919	0.178162	0.178414	0.178676	0.178946	0.179225	0.179510	0.179802	0.180099	0.180400	0.180705	0.181012	0.181321	0.181629	0.181937	0.182243	0.182546	0.182844	0.183138	0.183425	0.183705	0.183978	0.184241	0.184494	0.184736	0.184967	0.185185	0.185391	0.185583	0.185760	0.185923	0.186071	0.186203	0.186319	0.186418	0.186501	0.186568	0.186617	0.186649	0.186665	0.186663	0.186645	0.186609	0.186557	0.186489	0.186404	0.186303	0.186187	0.186055	0.185908	0.185747	0.185747	
0.148954	0.148954	0.151007	0.152956	0.154803	0.156545	0.158183	0.159718	0.161151	0.162483	0.163719	0.164861	0.165914	0.166881	0.167769	0.168581	0.169323	0.169998	0.170611	0.171167	0.171669	0.172123	0.172531	0.172897	0.173227	0.173522	0.173786	0.174024	0.174238	0.174432	0.174608	0.174770	0.174921	0.175064	0.175200	0.175333	0.175464	0.175596	0.175731	0.175870	0.176014	0.176164	0.176323	0.176490	0.176667	0.176853	0.177049	0.177256	0.177472	0.177699	0.177936	0.178182	0.178438	0.178701	0.178973	0.179251	0.179536	0.179826	0.180121	0.180419	0.180719	0.181021	0.181324	0.181626	0.181926	0.182223	0.182517	0.182806	0.183089	0.183366	0.183634	0.183894	0.184145	0.184385	0.184614	0.184831	0.185036	0.185227	0.185404	0.185567	0.185715	0.185848	0.185965	0.186066	0.186151	0.186219	0.186271	0.186306	0.186324	0.186325	0.186310	0.186278	0.186230	0.186165	0.186084	0.185987	0.185875	0.185747	0.185604	0.185447	0.185447	
0.147926	0.147926	0.149957	0.151889	0.153724	0.155460	0.157099	0.158641	0.160087	0.161439	0.162699	0.163870	0.164955	0.165960	0.166886	0.167739	0.168522	0.169240	0.169896	0.170494	0.171038	0.171532	0.171979	0.172383	0.172747	0.173076	0.173372	0.173639	0.173879	0.174098	0.174296	0.174479	0.174648	0.174806	0.174956	0.175100	0.175242	0.175382	0.175522	0.175666	0.175813	0.175966	0.176125	0.176292	0.176467	0.176651	0.176844	0.177046	0.177259	0.177480	0.177712	0.177952	0.178201	0.178458	0.178723	0.178995	0.179273	0.179556	0.179844	0.180135	0.180429	0.180725	0.181021	0.181317	0.181612	0.181904	0.182192	0.182477	0.182756	0.183028	0.183293	0.183550	0.183798	0.184035	0.184262	0.184478	0.184681	0.184871	0.185048	0.185211	0.185360	0.185493	0.185611	0.185714	0.185800	0.185870	0.185924	0.185961	0.185982	0.185987	0.185974	0.185946	0.185901	0.185839	0.185762	0.185669	0.185561	0.185437	0.185298	0.185145	0.185145	
0.146928	0.146928	0.148937	0.150852	0.152674	0.154404	0.156042	0.157589	0.159046	0.160415	0.161697	0.162894	0.164011	0.165048	0.166011	0.166902	0.167725	0.168483	0.169180	0.169819	0.170403	0.170936	0.171421	0.171862	0.172262	0.172623	0.172950	0.173246	0.173514	0.173757	0.173978	0.174181	0.174368	0.174542	0.174707	0.174863	0.175015	0.175163	0.175311	0.175459	0.175611	0.175766	0.175926	0.176093	0.176267	0.176449	0.176639	0.176838	0.177046	0.177263	0.177489	0.177723	0.177966	0.178217	0.178475	0.178740	0.179012	0.179288	0.179569	0.179854	0.180142	0.180431	0.180721	0.181011	0.181300	0.181587	0.181870	0.182150	0.182424	0.182692	0.182954	0.183207	0.183452	0.183687	0.183912	0.184126	0.184328	0.184517	0.184693	0.184856	0.185005	0.185139	0.185257	0.185361	0.185449	0.185521	0.185577	0.185616	0.185640	0.185647	0.185638	0.185612	0.185570	0.185513	0.185439	0.185350	0.185245	0.185125	0.184991	0.184842	0.184842	
