0.143592	0.148868	0.153194	0.156998	0.160484	0.163740	0.166793	0.169645	0.172281	0.174683	0.176834	0.178716	0.180319	0.181640	0.182681	0.183450	0.183964	0.184243	0.184311	0.184195	0.183926	0.183531	0.183039	0.182477	0.181869	0.181238	0.180602	0.179979	0.179381	0.178821	0.178306	0.177843	0.177436	0.177088	0.176801	0.176574	0.176406	0.176295	0.176238	0.176231	0.176272	0.176354	0.176475	0.176528	0.175884	0.174681	0.174235	0.173973	0.173939	0.174087	0.174351	0.174721	0.175135	0.175707	0.176421	0.177284	0.177986	0.178526	0.179370	0.180293	0.181289	0.181824	0.182604	0.183628	0.183818	0.184551	0.185284	0.186005	0.186702	0.186644	0.186976	0.187546	0.187796	0.188263	0.187728	0.188510	0.188753	0.188109	0.188071	0.187966	0.187438	0.187229	0.187371	0.186982	0.186516	0.186138	0.185836	0.185366	0.184961	0.184382	0.183861	0.183154	0.182501	0.182992	0.181148	0.180305	0.181230	
0.143150	0.148280	0.152497	0.156220	0.159645	0.162858	0.165885	0.168724	0.171361	0.173777	0.175952	0.177870	0.179517	0.180889	0.181985	0.182813	0.183386	0.183724	0.183848	0.183786	0.183565	0.183213	0.182758	0.182227	0.181645	0.181034	0.180414	0.179801	0.179210	0.178652	0.178136	0.177670	0.177258	0.176903	0.176607	0.176370	0.176192	0.176070	0.176002	0.175985	0.176015	0.176088	0.176199	0.176247	0.175622	0.174462	0.174043	0.173806	0.173792	0.173952	0.174232	0.174611	0.175027	0.175604	0.176322	0.177186	0.177884	0.178415	0.179255	0.180171	0.181158	0.181683	0.182453	0.183465	0.183647	0.184370	0.185091	0.185800	0.186483	0.186422	0.186746	0.187304	0.187544	0.187997	0.187471	0.188226	0.188454	0.187822	0.187777	0.187664	0.187155	0.186947	0.187054	0.186657	0.186214	0.185836	0.185527	0.185057	0.184646	0.184067	0.183540	0.182832	0.182174	0.182700	0.180821	0.179973	0.180933	
0.142716	0.147702	0.151811	0.155452	0.158817	0.161986	0.164985	0.167810	0.170446	0.172873	0.175071	0.177021	0.178710	0.180130	0.181280	0.182165	0.182797	0.183193	0.183374	0.183364	0.183192	0.182883	0.182467	0.181969	0.181414	0.180824	0.180220	0.179619	0.179035	0.178480	0.177965	0.177496	0.177079	0.176717	0.176413	0.176168	0.175979	0.175847	0.175769	0.175742	0.175762	0.175825	0.175927	0.175970	0.175364	0.174248	0.173855	0.173645	0.173650	0.173822	0.174118	0.174504	0.174920	0.175503	0.176225	0.177090	0.177782	0.178304	0.179139	0.180048	0.181026	0.181541	0.182300	0.183301	0.183474	0.184186	0.184895	0.185591	0.186260	0.186197	0.186512	0.187058	0.187289	0.187728	0.187212	0.187939	0.188151	0.187533	0.187480	0.187360	0.186871	0.186664	0.186736	0.186330	0.185911	0.185532	0.185218	0.184747	0.184330	0.183751	0.183218	0.182510	0.181846	0.182407	0.180493	0.179642	0.180638	
0.142289	0.147133	0.151135	0.154695	0.157999	0.161124	0.164093	0.166902	0.169536	0.171972	0.174190	0.176171	0.177899	0.179365	0.180567	0.181508	0.182197	0.182650	0.182887	0.182930	0.182807	0.182543	0.182165	0.181701	0.181174	0.180607	0.180020	0.179431	0.178856	0.178306	0.177791	0.177321	0.176900	0.176532	0.176221	0.175966	0.175769	0.175627	0.175538	0.175501	0.175511	0.175564	0.175657	0.175695	0.175109	0.174038	0.173671	0.173487	0.173511	0.173695	0.174006	0.174400	0.174817	0.175405	0.176130	0.176995	0.177681	0.178194	0.179023	0.179925	0.180893	0.181397	0.182145	0.183134	0.183299	0.184000	0.184697	0.185380	0.186035	0.185969	0.186276	0.186809	0.187031	0.187456	0.186950	0.187650	0.187846	0.187241	0.187181	0.187053	0.186584	0.186378	0.186416	0.186003	0.185607	0.185228	0.184908	0.184437	0.184014	0.183435	0.182896	0.182188	0.181520	0.182115	0.180167	0.179312	0.180343	
0.141871	0.146573	0.150469	0.153948	0.157190	0.160271	0.163210	0.166002	0.168631	0.171074	0.173310	0.175319	0.177084	0.178594	0.179846	0.180841	0.181587	0.182096	0.182388	0.182485	0.182410	0.182191	0.181853	0.181423	0.180925	0.180382	0.179813	0.179238	0.178672	0.178128	0.177616	0.177145	0.176720	0.176348	0.176029	0.175767	0.175560	0.175408	0.175310	0.175262	0.175262	0.175307	0.175391	0.175423	0.174857	0.173833	0.173492	0.173334	0.173377	0.173572	0.173898	0.174299	0.174716	0.175308	0.176036	0.176901	0.177581	0.178085	0.178907	0.179801	0.180759	0.181253	0.181989	0.182965	0.183122	0.183812	0.184497	0.185166	0.185807	0.185738	0.186037	0.186558	0.186770	0.187181	0.186685	0.187358	0.187538	0.186947	0.186880	0.186745	0.186296	0.186091	0.186094	0.185673	0.185301	0.184923	0.184597	0.184126	0.183698	0.183118	0.182575	0.181866	0.181194	0.181823	0.179842	0.178982	0.180048	
0.141459	0.146022	0.149812	0.153211	0.156392	0.159427	0.162335	0.165108	0.167730	0.170179	0.172431	0.174465	0.176265	0.177818	0.179118	0.180165	0.180966	0.181531	0.181878	0.182027	0.182002	0.181828	0.181531	0.181136	0.180668	0.180149	0.179600	0.179040	0.178485	0.177947	0.177438	0.176967	0.176540	0.176163	0.175838	0.175568	0.175353	0.175192	0.175084	0.175027	0.175017	0.175052	0.175127	0.175154	0.174609	0.173632	0.173318	0.173185	0.173247	0.173453	0.173793	0.174200	0.174618	0.175214	0.175943	0.176808	0.177481	0.177976	0.178791	0.179676	0.180624	0.181107	0.181832	0.182795	0.182943	0.183621	0.184294	0.184950	0.185576	0.185505	0.185796	0.186303	0.186506	0.186904	0.186418	0.187063	0.187228	0.186650	0.186576	0.186434	0.186005	0.185801	0.185771	0.185343	0.184994	0.184616	0.184285	0.183815	0.183381	0.182801	0.182253	0.181545	0.180868	0.181531	0.179517	0.178654	0.179754	
0.141054	0.145479	0.149165	0.152483	0.155603	0.158593	0.161468	0.164221	0.166836	0.169287	0.171553	0.173611	0.175444	0.177037	0.178383	0.179481	0.180335	0.180955	0.181356	0.181558	0.181582	0.181454	0.181198	0.180839	0.180402	0.179909	0.179381	0.178837	0.178292	0.177762	0.177257	0.176787	0.176359	0.175977	0.175647	0.175370	0.175147	0.174977	0.174860	0.174793	0.174774	0.174799	0.174866	0.174888	0.174365	0.173435	0.173147	0.173040	0.173120	0.173337	0.173691	0.174105	0.174522	0.175122	0.175852	0.176716	0.177382	0.177867	0.178675	0.179551	0.180487	0.180960	0.181672	0.182623	0.182762	0.183429	0.184089	0.184731	0.185343	0.185269	0.185551	0.186046	0.186240	0.186623	0.186148	0.186765	0.186915	0.186352	0.186271	0.186122	0.185713	0.185510	0.185447	0.185011	0.184685	0.184308	0.183973	0.183502	0.183064	0.182484	0.181931	0.181223	0.180542	0.181240	0.179193	0.178327	0.179461	
0.140656	0.144945	0.148527	0.151765	0.154824	0.157767	0.160609	0.163342	0.165946	0.168400	0.170677	0.172757	0.174620	0.176251	0.177641	0.178788	0.179694	0.180368	0.180823	0.181077	0.181151	0.181069	0.180854	0.180532	0.180127	0.179660	0.179154	0.178627	0.178095	0.177574	0.177074	0.176605	0.176176	0.175792	0.175456	0.175173	0.174942	0.174764	0.174638	0.174561	0.174533	0.174550	0.174607	0.174625	0.174124	0.173241	0.172980	0.172899	0.172997	0.173224	0.173592	0.174012	0.174428	0.175031	0.175763	0.176625	0.177283	0.177758	0.178559	0.179426	0.180350	0.180812	0.181512	0.182448	0.182579	0.183234	0.183881	0.184510	0.185107	0.185031	0.185305	0.185786	0.185971	0.186340	0.185876	0.186465	0.186601	0.186051	0.185963	0.185808	0.185419	0.185217	0.185121	0.184679	0.184376	0.184000	0.183659	0.183189	0.182746	0.182167	0.181610	0.180902	0.180217	0.180948	0.178869	0.178001	0.179169	
0.140263	0.144418	0.147897	0.151056	0.154053	0.156950	0.159758	0.162469	0.165062	0.167515	0.169803	0.171902	0.173793	0.175461	0.176894	0.178088	0.179045	0.179771	0.180279	0.180585	0.180709	0.180672	0.180500	0.180216	0.179843	0.179404	0.178920	0.178411	0.177893	0.177381	0.176887	0.176421	0.175992	0.175605	0.175266	0.174976	0.174738	0.174552	0.174417	0.174332	0.174295	0.174302	0.174351	0.174364	0.173886	0.173052	0.172817	0.172761	0.172877	0.173115	0.173496	0.173921	0.174336	0.174942	0.175674	0.176534	0.177185	0.177649	0.178442	0.179299	0.180212	0.180662	0.181350	0.182272	0.182395	0.183037	0.183672	0.184286	0.184868	0.184790	0.185055	0.185524	0.185700	0.186055	0.185601	0.186163	0.186283	0.185748	0.185654	0.185492	0.185123	0.184923	0.184794	0.184345	0.184066	0.183690	0.183345	0.182876	0.182428	0.181850	0.181288	0.180581	0.179893	0.180657	0.178547	0.177676	0.178877	
0.139877	0.143898	0.147275	0.150356	0.153292	0.156141	0.158915	0.161602	0.164184	0.166635	0.168931	0.171048	0.172966	0.174667	0.176140	0.177380	0.178387	0.179165	0.179725	0.180082	0.180255	0.180265	0.180135	0.179889	0.179549	0.179139	0.178679	0.178189	0.177686	0.177184	0.176697	0.176235	0.175806	0.175418	0.175075	0.174780	0.174535	0.174342	0.174198	0.174105	0.174059	0.174057	0.174098	0.174106	0.173651	0.172866	0.172658	0.172627	0.172760	0.173008	0.173402	0.173832	0.174246	0.174854	0.175586	0.176443	0.177086	0.177540	0.178325	0.179172	0.180072	0.180511	0.181186	0.182094	0.182208	0.182838	0.183459	0.184060	0.184627	0.184547	0.184803	0.185259	0.185425	0.185767	0.185324	0.185858	0.185964	0.185443	0.185342	0.185174	0.184825	0.184627	0.184465	0.184010	0.183754	0.183380	0.183030	0.182562	0.182110	0.181532	0.180967	0.180261	0.179569	0.180366	0.178225	0.177352	0.178585	
