0.169783	0.175366	0.177935	0.179282	0.180169	0.180914	0.181641	0.182383	0.183136	0.183885	0.184610	0.185293	0.185921	0.186482	0.186971	0.187384	0.187720	0.187980	0.188167	0.188286	0.188341	0.188338	0.188283	0.188182	0.188040	0.187864	0.187658	0.187428	0.187179	0.186914	0.186639	0.186357	0.186070	0.185781	0.185494	0.185209	0.184930	0.184657	0.184391	0.184134	0.183887	0.183650	0.183424	0.183208	0.183004	0.182811	0.182629	0.182458	0.182298	0.182148	0.182009	0.181880	0.181761	0.181651	0.181550	0.181458	0.181374	0.181297	0.181228	0.181165	0.181109	0.181059	0.181015	0.180976	0.180942	0.180912	0.180887	0.180865	0.180847	0.180832	0.180821	0.180812	0.180805	0.180801	0.180799	0.180799	0.180800	0.180803	0.180807	0.180812	0.180819	0.180826	0.180834	0.180843	0.180852	0.180862	0.180872	0.180882	0.180893	0.180904	0.180916	0.180927	0.180939	0.180950	0.180962	0.180973	0.180985	
0.168533	0.173798	0.176168	0.177391	0.178206	0.178915	0.179629	0.180377	0.181151	0.181931	0.182696	0.183426	0.184105	0.184723	0.185271	0.185746	0.186145	0.186469	0.186720	0.186902	0.187019	0.187077	0.187081	0.187036	0.186949	0.186824	0.186667	0.186484	0.186279	0.186056	0.185819	0.185573	0.185320	0.185063	0.184805	0.184548	0.184293	0.184044	0.183800	0.183564	0.183335	0.183115	0.182905	0.182704	0.182513	0.182333	0.182163	0.182003	0.181853	0.181713	0.181583	0.181462	0.181351	0.181248	0.181154	0.181068	0.180990	0.180919	0.180855	0.180798	0.180747	0.180702	0.180662	0.180627	0.180597	0.180572	0.180550	0.180533	0.180518	0.180507	0.180499	0.180494	0.180491	0.180490	0.180491	0.180494	0.180498	0.180504	0.180511	0.180520	0.180529	0.180539	0.180550	0.180561	0.180574	0.180586	0.180599	0.180612	0.180626	0.180640	0.180653	0.180667	0.180681	0.180695	0.180710	0.180724	0.180738	
0.167323	0.172279	0.174455	0.175559	0.176303	0.176974	0.177675	0.178427	0.179219	0.180027	0.180827	0.181600	0.182328	0.182998	0.183602	0.184134	0.184593	0.184977	0.185289	0.185532	0.185708	0.185824	0.185885	0.185895	0.185860	0.185786	0.185677	0.185540	0.185377	0.185195	0.184997	0.184786	0.184567	0.184341	0.184113	0.183883	0.183654	0.183428	0.183206	0.182990	0.182780	0.182578	0.182383	0.182198	0.182021	0.181853	0.181695	0.181546	0.181407	0.181277	0.181155	0.181043	0.180940	0.180844	0.180757	0.180678	0.180606	0.180541	0.180482	0.180430	0.180384	0.180344	0.180309	0.180279	0.180253	0.180231	0.180214	0.180200	0.180190	0.180182	0.180178	0.180176	0.180176	0.180178	0.180183	0.180189	0.180196	0.180206	0.180216	0.180227	0.180239	0.180252	0.180266	0.180281	0.180295	0.180311	0.180326	0.180342	0.180359	0.180375	0.180391	0.180408	0.180424	0.180441	0.180457	0.180474	0.180490	
0.166152	0.170807	0.172794	0.173781	0.174456	0.175090	0.175777	0.176532	0.177338	0.178170	0.179004	0.179816	0.180588	0.181306	0.181962	0.182549	0.183063	0.183505	0.183875	0.184174	0.184408	0.184580	0.184695	0.184758	0.184775	0.184750	0.184688	0.184595	0.184475	0.184333	0.184173	0.183998	0.183811	0.183617	0.183417	0.183215	0.183011	0.182809	0.182609	0.182413	0.182222	0.182037	0.181859	0.181689	0.181526	0.181371	0.181225	0.181088	0.180959	0.180838	0.180726	0.180623	0.180527	0.180440	0.180359	0.180287	0.180221	0.180162	0.180109	0.180062	0.180022	0.179986	0.179955	0.179930	0.179908	0.179891	0.179878	0.179868	0.179861	0.179857	0.179856	0.179858	0.179861	0.179867	0.179875	0.179884	0.179895	0.179907	0.179920	0.179935	0.179950	0.179966	0.179983	0.180000	0.180018	0.180036	0.180054	0.180073	0.180091	0.180110	0.180129	0.180149	0.180168	0.180187	0.180206	0.180224	0.180243	
0.165017	0.169379	0.171183	0.172056	0.172663	0.173261	0.173933	0.174688	0.175507	0.176361	0.177224	0.178071	0.178884	0.179648	0.180352	0.180989	0.181557	0.182052	0.182477	0.182831	0.183120	0.183345	0.183513	0.183627	0.183693	0.183716	0.183700	0.183651	0.183573	0.183470	0.183347	0.183207	0.183054	0.182890	0.182719	0.182544	0.182366	0.182187	0.182009	0.181833	0.181661	0.181494	0.181333	0.181177	0.181029	0.180888	0.180754	0.180628	0.180509	0.180399	0.180296	0.180201	0.180114	0.180034	0.179961	0.179895	0.179835	0.179782	0.179735	0.179694	0.179658	0.179628	0.179602	0.179581	0.179564	0.179551	0.179541	0.179535	0.179532	0.179532	0.179535	0.179540	0.179547	0.179556	0.179567	0.179580	0.179594	0.179609	0.179625	0.179643	0.179661	0.179680	0.179699	0.179719	0.179740	0.179761	0.179782	0.179803	0.179825	0.179846	0.179868	0.179889	0.179911	0.179932	0.179954	0.179975	0.179996	
0.163916	0.167992	0.169618	0.170382	0.170922	0.171484	0.172140	0.172894	0.173723	0.174597	0.175486	0.176366	0.177216	0.178021	0.178770	0.179456	0.180073	0.180619	0.181095	0.181502	0.181843	0.182120	0.182338	0.182502	0.182616	0.182685	0.182714	0.182708	0.182670	0.182606	0.182519	0.182414	0.182294	0.182161	0.182019	0.181870	0.181717	0.181562	0.181406	0.181251	0.181098	0.180949	0.180804	0.180664	0.180530	0.180402	0.180280	0.180166	0.180058	0.179958	0.179864	0.179778	0.179699	0.179627	0.179561	0.179502	0.179449	0.179402	0.179361	0.179325	0.179295	0.179269	0.179248	0.179231	0.179219	0.179210	0.179205	0.179203	0.179204	0.179207	0.179214	0.179222	0.179233	0.179245	0.179260	0.179275	0.179293	0.179311	0.179330	0.179351	0.179372	0.179394	0.179416	0.179439	0.179462	0.179486	0.179510	0.179534	0.179558	0.179582	0.179606	0.179630	0.179654	0.179678	0.179702	0.179726	0.179749	
0.162847	0.166645	0.168098	0.168755	0.169231	0.169757	0.170396	0.171148	0.171986	0.172877	0.173790	0.174699	0.175584	0.176427	0.177218	0.177948	0.178611	0.179206	0.179731	0.180188	0.180578	0.180905	0.181172	0.181383	0.181544	0.181658	0.181730	0.181765	0.181768	0.181742	0.181691	0.181620	0.181532	0.181430	0.181316	0.181194	0.181066	0.180935	0.180800	0.180666	0.180532	0.180401	0.180272	0.180148	0.180028	0.179914	0.179805	0.179702	0.179605	0.179515	0.179431	0.179354	0.179283	0.179219	0.179160	0.179108	0.179062	0.179021	0.178986	0.178956	0.178931	0.178910	0.178894	0.178882	0.178874	0.178869	0.178868	0.178870	0.178875	0.178882	0.178892	0.178905	0.178919	0.178935	0.178952	0.178971	0.178992	0.179013	0.179036	0.179059	0.179083	0.179108	0.179133	0.179159	0.179185	0.179211	0.179238	0.179265	0.179291	0.179318	0.179345	0.179372	0.179398	0.179425	0.179451	0.179477	0.179503	
0.161809	0.165336	0.166621	0.167173	0.167587	0.168077	0.168700	0.169449	0.170293	0.171199	0.172133	0.173070	0.173986	0.174864	0.175694	0.176465	0.177173	0.177813	0.178384	0.178888	0.179326	0.179700	0.180014	0.180271	0.180477	0.180635	0.180749	0.180825	0.180867	0.180878	0.180863	0.180825	0.180769	0.180696	0.180611	0.180516	0.180413	0.180305	0.180193	0.180079	0.179964	0.179851	0.179739	0.179630	0.179525	0.179424	0.179328	0.179237	0.179151	0.179071	0.178997	0.178929	0.178866	0.178810	0.178759	0.178714	0.178674	0.178640	0.178610	0.178586	0.178566	0.178551	0.178540	0.178532	0.178529	0.178529	0.178532	0.178538	0.178546	0.178558	0.178571	0.178587	0.178605	0.178624	0.178645	0.178667	0.178691	0.178716	0.178741	0.178768	0.178795	0.178822	0.178851	0.178879	0.178908	0.178937	0.178966	0.178996	0.179025	0.179055	0.179084	0.179113	0.179142	0.179171	0.179200	0.179228	0.179256	
0.160800	0.164063	0.165184	0.165636	0.165989	0.166444	0.167050	0.167794	0.168644	0.169562	0.170516	0.171476	0.172421	0.173333	0.174198	0.175008	0.175756	0.176439	0.177055	0.177604	0.178086	0.178506	0.178865	0.179167	0.179415	0.179616	0.179771	0.179887	0.179966	0.180014	0.180034	0.180029	0.180004	0.179962	0.179905	0.179836	0.179758	0.179673	0.179583	0.179489	0.179394	0.179298	0.179203	0.179110	0.179019	0.178932	0.178849	0.178770	0.178695	0.178626	0.178561	0.178502	0.178448	0.178400	0.178357	0.178319	0.178286	0.178258	0.178234	0.178216	0.178201	0.178191	0.178185	0.178182	0.178183	0.178188	0.178195	0.178205	0.178218	0.178233	0.178250	0.178270	0.178291	0.178314	0.178338	0.178363	0.178390	0.178418	0.178447	0.178476	0.178506	0.178537	0.178568	0.178599	0.178631	0.178663	0.178695	0.178727	0.178759	0.178791	0.178823	0.178855	0.178886	0.178918	0.178949	0.178980	0.179010	
0.159819	0.162824	0.163786	0.164140	0.164434	0.164855	0.165443	0.166182	0.167036	0.167965	0.168936	0.169918	0.170889	0.171831	0.172730	0.173576	0.174363	0.175086	0.175743	0.176334	0.176860	0.177323	0.177725	0.178069	0.178360	0.178601	0.178797	0.178951	0.179068	0.179151	0.179205	0.179233	0.179239	0.179226	0.179197	0.179154	0.179101	0.179039	0.178971	0.178898	0.178822	0.178744	0.178666	0.178588	0.178512	0.178439	0.178368	0.178301	0.178238	0.178179	0.178124	0.178074	0.178029	0.177989	0.177954	0.177923	0.177897	0.177875	0.177858	0.177845	0.177836	0.177831	0.177830	0.177832	0.177838	0.177847	0.177858	0.177872	0.177889	0.177908	0.177929	0.177952	0.177977	0.178003	0.178031	0.178060	0.178090	0.178121	0.178153	0.178185	0.178218	0.178252	0.178286	0.178320	0.178354	0.178389	0.178424	0.178459	0.178493	0.178528	0.178562	0.178597	0.178631	0.178664	0.178698	0.178731	0.178764	
