0.158983	0.158983	0.161543	0.163913	0.166070	0.167998	0.169686	0.171129	0.172330	0.173301	0.174056	0.174616	0.175004	0.175244	0.175360	0.175376	0.175314	0.175193	0.175030	0.174839	0.174635	0.174427	0.174224	0.174033	0.173860	0.173710	0.173586	0.173490	0.173425	0.173392	0.173391	0.173424	0.173490	0.173589	0.173721	0.173885	0.174080	0.174306	0.174561	0.174844	0.175154	0.175489	0.175849	0.176231	0.176634	0.177057	0.177499	0.177956	0.178429	0.178914	0.179411	0.179918	0.180434	0.180956	0.181482	0.182012	0.182544	0.183076	0.183606	0.184134	0.184657	0.185174	0.185683	0.186184	0.186675	0.187154	0.187621	0.188074	0.188512	0.188935	0.189340	0.189727	0.190096	0.190446	0.190775	0.191083	0.191370	0.191634	0.191876	0.192094	0.192290	0.192461	0.192608	0.192731	0.192830	0.192904	0.192953	0.192977	0.192977	0.192951	0.192901	0.192827	0.192728	0.192604	0.192457	0.192285	0.192090	0.191871	0.191629	0.191363	0.191363	
0.158983	0.158983	0.161543	0.163913	0.166070	0.167998	0.169686	0.171129	0.172330	0.173301	0.174056	0.174616	0.175004	0.175244	0.175360	0.175376	0.175314	0.175193	0.175030	0.174839	0.174635	0.174427	0.174224	0.174033	0.173860	0.173710	0.173586	0.173490	0.173425	0.173392	0.173391	0.173424	0.173490	0.173589	0.173721	0.173885	0.174080	0.174306	0.174561	0.174844	0.175154	0.175489	0.175849	0.176231	0.176634	0.177057	0.177499	0.177956	0.178429	0.178914	0.179411	0.179918	0.180434	0.180956	0.181482	0.182012	0.182544	0.183076	0.183606	0.184134	0.184657	0.185174	0.185683	0.186184	0.186675	0.187154	0.187621	0.188074	0.188512	0.188935	0.189340	0.189727	0.190096	0.190446	0.190775	0.191083	0.191370	0.191634	0.191876	0.192094	0.192290	0.192461	0.192608	0.192731	0.192830	0.192904	0.192953	0.192977	0.192977	0.192951	0.192901	0.192827	0.192728	0.192604	0.192457	0.192285	0.192090	0.191871	0.191629	0.191363	0.191363	
0.157661	0.157661	0.160187	0.162533	0.164680	0.166612	0.168319	0.169794	0.171041	0.172067	0.172887	0.173517	0.173979	0.174295	0.174487	0.174578	0.174586	0.174532	0.174431	0.174299	0.174147	0.173986	0.173826	0.173673	0.173534	0.173412	0.173313	0.173239	0.173191	0.173173	0.173184	0.173226	0.173299	0.173403	0.173538	0.173703	0.173898	0.174121	0.174373	0.174652	0.174957	0.175286	0.175639	0.176014	0.176410	0.176825	0.177258	0.177707	0.178170	0.178647	0.179135	0.179633	0.180139	0.180653	0.181171	0.181692	0.182216	0.182740	0.183263	0.183783	0.184299	0.184809	0.185312	0.185807	0.186292	0.186767	0.187229	0.187678	0.188112	0.188531	0.188934	0.189319	0.189686	0.190033	0.190361	0.190668	0.190954	0.191219	0.191461	0.191680	0.191876	0.192049	0.192198	0.192322	0.192423	0.192499	0.192550	0.192577	0.192580	0.192558	0.192511	0.192439	0.192344	0.192224	0.192080	0.191912	0.191720	0.191505	0.191267	0.191006	0.191006	
0.156382	0.156382	0.158874	0.161197	0.163333	0.165267	0.166989	0.168493	0.169781	0.170858	0.171737	0.172434	0.172966	0.173353	0.173618	0.173779	0.173856	0.173867	0.173827	0.173751	0.173651	0.173538	0.173420	0.173305	0.173199	0.173107	0.173034	0.172981	0.172952	0.172949	0.172973	0.173025	0.173105	0.173214	0.173352	0.173519	0.173714	0.173936	0.174185	0.174460	0.174760	0.175084	0.175431	0.175799	0.176187	0.176594	0.177019	0.177459	0.177914	0.178382	0.178861	0.179351	0.179848	0.180353	0.180862	0.181375	0.181891	0.182406	0.182922	0.183434	0.183943	0.184447	0.184943	0.185432	0.185912	0.186381	0.186839	0.187283	0.187714	0.188129	0.188528	0.188911	0.189275	0.189621	0.189947	0.190253	0.190539	0.190803	0.191045	0.191264	0.191461	0.191635	0.191785	0.191911	0.192013	0.192091	0.192145	0.192174	0.192179	0.192160	0.192116	0.192048	0.191956	0.191839	0.191699	0.191534	0.191346	0.191135	0.190901	0.190643	0.190643	
0.155143	0.155143	0.157602	0.159902	0.162026	0.163960	0.165695	0.167224	0.168549	0.169673	0.170607	0.171365	0.171962	0.172418	0.172751	0.172981	0.173124	0.173197	0.173217	0.173197	0.173148	0.173082	0.173006	0.172930	0.172857	0.172795	0.172747	0.172717	0.172707	0.172720	0.172757	0.172819	0.172908	0.173023	0.173165	0.173334	0.173529	0.173750	0.173997	0.174269	0.174565	0.174883	0.175224	0.175585	0.175967	0.176366	0.176783	0.177215	0.177661	0.178120	0.178591	0.179071	0.179560	0.180055	0.180556	0.181061	0.181568	0.182076	0.182583	0.183088	0.183590	0.184087	0.184577	0.185060	0.185534	0.185998	0.186450	0.186890	0.187316	0.187728	0.188124	0.188503	0.188865	0.189209	0.189533	0.189838	0.190123	0.190386	0.190628	0.190847	0.191044	0.191219	0.191370	0.191497	0.191601	0.191681	0.191737	0.191768	0.191776	0.191759	0.191718	0.191653	0.191564	0.191450	0.191313	0.191152	0.190968	0.190760	0.190529	0.190275	0.190275	
0.153941	0.153941	0.156369	0.158645	0.160756	0.162689	0.164435	0.165986	0.167344	0.168511	0.169496	0.170311	0.170970	0.171490	0.171889	0.172183	0.172390	0.172525	0.172603	0.172637	0.172639	0.172619	0.172585	0.172546	0.172508	0.172476	0.172454	0.172447	0.172457	0.172486	0.172536	0.172610	0.172707	0.172828	0.172975	0.173146	0.173343	0.173563	0.173809	0.174078	0.174369	0.174683	0.175018	0.175373	0.175748	0.176140	0.176548	0.176972	0.177410	0.177861	0.178323	0.178794	0.179274	0.179761	0.180254	0.180750	0.181249	0.181748	0.182248	0.182745	0.183240	0.183729	0.184213	0.184690	0.185158	0.185616	0.186063	0.186498	0.186920	0.187328	0.187720	0.188097	0.188456	0.188797	0.189120	0.189423	0.189706	0.189968	0.190210	0.190429	0.190626	0.190801	0.190953	0.191082	0.191187	0.191268	0.191326	0.191360	0.191369	0.191355	0.191317	0.191254	0.191168	0.191057	0.190923	0.190766	0.190585	0.190380	0.190153	0.189903	0.189903	
0.152775	0.152775	0.155172	0.157426	0.159523	0.161454	0.163207	0.164778	0.166165	0.167371	0.168403	0.169271	0.169988	0.170570	0.171030	0.171387	0.171655	0.171849	0.171984	0.172071	0.172122	0.172148	0.172157	0.172155	0.172151	0.172149	0.172154	0.172170	0.172200	0.172246	0.172311	0.172396	0.172502	0.172631	0.172782	0.172957	0.173155	0.173376	0.173620	0.173886	0.174174	0.174484	0.174813	0.175163	0.175530	0.175915	0.176316	0.176732	0.177162	0.177604	0.178058	0.178521	0.178992	0.179470	0.179954	0.180442	0.180932	0.181424	0.181915	0.182405	0.182892	0.183375	0.183852	0.184322	0.184784	0.185236	0.185678	0.186108	0.186526	0.186929	0.187318	0.187691	0.188047	0.188386	0.188706	0.189008	0.189289	0.189551	0.189791	0.190010	0.190207	0.190382	0.190535	0.190664	0.190770	0.190853	0.190912	0.190948	0.190960	0.190948	0.190912	0.190852	0.190768	0.190661	0.190530	0.190375	0.190197	0.189996	0.189772	0.189525	0.189525	
0.151643	0.151643	0.154010	0.156241	0.158325	0.160251	0.162011	0.163598	0.165012	0.166253	0.167328	0.168246	0.169018	0.169656	0.170176	0.170593	0.170919	0.171171	0.171360	0.171500	0.171600	0.171671	0.171721	0.171757	0.171787	0.171816	0.171848	0.171887	0.171938	0.172001	0.172081	0.172178	0.172294	0.172430	0.172587	0.172765	0.172965	0.173187	0.173430	0.173694	0.173979	0.174285	0.174609	0.174953	0.175314	0.175692	0.176086	0.176494	0.176916	0.177350	0.177795	0.178249	0.178712	0.179182	0.179657	0.180136	0.180619	0.181102	0.181586	0.182068	0.182547	0.183023	0.183493	0.183957	0.184412	0.184859	0.185295	0.185720	0.186133	0.186532	0.186917	0.187286	0.187639	0.187975	0.188293	0.188592	0.188872	0.189133	0.189372	0.189590	0.189787	0.189962	0.190115	0.190245	0.190352	0.190436	0.190497	0.190534	0.190547	0.190537	0.190503	0.190446	0.190365	0.190260	0.190132	0.189980	0.189805	0.189607	0.189386	0.189143	0.189143	
0.150542	0.150542	0.152880	0.155089	0.157159	0.159080	0.160844	0.162446	0.163883	0.165157	0.166272	0.167236	0.168058	0.168751	0.169327	0.169800	0.170184	0.170491	0.170733	0.170923	0.171071	0.171187	0.171278	0.171352	0.171416	0.171475	0.171534	0.171598	0.171669	0.171751	0.171846	0.171955	0.172082	0.172226	0.172389	0.172572	0.172774	0.172997	0.173240	0.173502	0.173785	0.174086	0.174406	0.174744	0.175100	0.175471	0.175858	0.176259	0.176673	0.177098	0.177535	0.177981	0.178435	0.178897	0.179363	0.179834	0.180308	0.180783	0.181259	0.181733	0.182205	0.182674	0.183137	0.183594	0.184043	0.184484	0.184914	0.185334	0.185742	0.186137	0.186517	0.186883	0.187232	0.187565	0.187881	0.188178	0.188456	0.188714	0.188953	0.189170	0.189367	0.189541	0.189694	0.189824	0.189932	0.190017	0.190079	0.190117	0.190132	0.190124	0.190092	0.190037	0.189958	0.189856	0.189730	0.189581	0.189409	0.189214	0.188996	0.188756	0.188756	
0.149472	0.149472	0.151782	0.153969	0.156025	0.157940	0.159707	0.161320	0.162778	0.164081	0.165233	0.166239	0.167109	0.167853	0.168483	0.169010	0.169448	0.169808	0.170103	0.170343	0.170537	0.170697	0.170828	0.170940	0.171038	0.171128	0.171214	0.171302	0.171395	0.171495	0.171605	0.171728	0.171866	0.172019	0.172188	0.172376	0.172581	0.172805	0.173048	0.173310	0.173590	0.173888	0.174204	0.174537	0.174886	0.175252	0.175631	0.176025	0.176431	0.176849	0.177278	0.177715	0.178161	0.178614	0.179072	0.179535	0.180000	0.180468	0.180935	0.181402	0.181866	0.182327	0.182783	0.183233	0.183676	0.184111	0.184536	0.184950	0.185353	0.185743	0.186119	0.186481	0.186827	0.187156	0.187469	0.187763	0.188039	0.188296	0.188533	0.188749	0.188945	0.189119	0.189272	0.189402	0.189511	0.189596	0.189659	0.189698	0.189715	0.189708	0.189678	0.189625	0.189548	0.189448	0.189325	0.189179	0.189009	0.188817	0.188602	0.188364	0.188364	
0.148430	0.148430	0.150714	0.152879	0.154920	0.156828	0.158596	0.160220	0.161697	0.163026	0.164211	0.165257	0.166171	0.166963	0.167643	0.168223	0.168713	0.169124	0.169469	0.169757	0.169998	0.170200	0.170372	0.170521	0.170653	0.170773	0.170888	0.171000	0.171114	0.171233	0.171360	0.171497	0.171645	0.171808	0.171985	0.172177	0.172386	0.172612	0.172856	0.173117	0.173395	0.173690	0.174002	0.174330	0.174674	0.175033	0.175407	0.175793	0.176192	0.176602	0.177023	0.177452	0.177890	0.178334	0.178784	0.179238	0.179696	0.180155	0.180614	0.181073	0.181530	0.181983	0.182432	0.182876	0.183312	0.183740	0.184159	0.184568	0.184966	0.185351	0.185722	0.186080	0.186422	0.186748	0.187058	0.187350	0.187623	0.187878	0.188113	0.188328	0.188523	0.188697	0.188849	0.188979	0.189088	0.189174	0.189237	0.189278	0.189295	0.189290	0.189262	0.189210	0.189135	0.189037	0.188916	0.188772	0.188605	0.188416	0.188203	0.187968	0.187968	
0.147416	0.147416	0.149673	0.151818	0.153844	0.155744	0.157512	0.159144	0.160637	0.161990	0.163206	0.164288	0.165244	0.166081	0.166809	0.167438	0.167978	0.168439	0.168833	0.169168	0.169453	0.169698	0.169910	0.170095	0.170261	0.170412	0.170555	0.170692	0.170828	0.170966	0.171110	0.171261	0.171421	0.171593	0.171778	0.171976	0.172189	0.172418	0.172662	0.172923	0.173199	0.173492	0.173801	0.174125	0.174464	0.174817	0.175184	0.175563	0.175955	0.176358	0.176770	0.177192	0.177621	0.178057	0.178499	0.178945	0.179394	0.179845	0.180296	0.180747	0.181196	0.181642	0.182084	0.182520	0.182950	0.183372	0.183785	0.184188	0.184580	0.184960	0.185327	0.185680	0.186019	0.186341	0.186647	0.186936	0.187208	0.187460	0.187693	0.187907	0.188100	0.188273	0.188425	0.188555	0.188663	0.188749	0.188813	0.188855	0.188873	0.188869	0.188842	0.188792	0.188719	0.188623	0.188504	0.188362	0.188198	0.188011	0.187801	0.187568	0.187568	
