0.159166	0.159166	0.159990	0.160722	0.161386	0.162003	0.162590	0.163161	0.163727	0.164294	0.164868	0.165453	0.166050	0.166660	0.167283	0.167917	0.168561	0.169212	0.169869	0.170528	0.171187	0.171844	0.172496	0.173141	0.173775	0.174397	0.175005	0.175597	0.176171	0.176725	0.177259	0.177770	0.178257	0.178721	0.179159	0.179571	0.179958	0.180318	0.180651	0.180958	0.181237	0.181491	0.181718	0.181919	0.182095	0.182246	0.182373	0.182475	0.182555	0.182612	0.182648	0.182664	0.182659	0.182635	0.182593	0.182534	0.182458	0.182367	0.182260	0.182141	0.182008	0.181863	0.181706	0.181539	0.181363	0.181177	0.180983	0.180782	0.180573	0.180359	0.180139	0.179915	0.179686	0.179453	0.179217	0.178978	0.178737	0.178495	0.178251	0.178007	0.177761	0.177516	0.177271	0.177027	0.176783	0.176541	0.176300	0.176061	0.175823	0.175588	0.175355	0.175125	0.174897	0.174672	0.174450	0.174231	0.174015	0.173802	0.173593	0.173387	0.173387	
0.159166	0.159166	0.159990	0.160722	0.161386	0.162003	0.162590	0.163161	0.163727	0.164294	0.164868	0.165453	0.166050	0.166660	0.167283	0.167917	0.168561	0.169212	0.169869	0.170528	0.171187	0.171844	0.172496	0.173141	0.173775	0.174397	0.175005	0.175597	0.176171	0.176725	0.177259	0.177770	0.178257	0.178721	0.179159	0.179571	0.179958	0.180318	0.180651	0.180958	0.181237	0.181491	0.181718	0.181919	0.182095	0.182246	0.182373	0.182475	0.182555	0.182612	0.182648	0.182664	0.182659	0.182635	0.182593	0.182534	0.182458	0.182367	0.182260	0.182141	0.182008	0.181863	0.181706	0.181539	0.181363	0.181177	0.180983	0.180782	0.180573	0.180359	0.180139	0.179915	0.179686	0.179453	0.179217	0.178978	0.178737	0.178495	0.178251	0.178007	0.177761	0.177516	0.177271	0.177027	0.176783	0.176541	0.176300	0.176061	0.175823	0.175588	0.175355	0.175125	0.174897	0.174672	0.174450	0.174231	0.174015	0.173802	0.173593	0.173387	0.173387	
0.156922	0.156922	0.157741	0.158468	0.159127	0.159739	0.160321	0.160886	0.161446	0.162008	0.162577	0.163157	0.163750	0.164357	0.164977	0.165610	0.166254	0.166906	0.167566	0.168229	0.168895	0.169559	0.170221	0.170876	0.171523	0.172160	0.172785	0.173395	0.173989	0.174565	0.175122	0.175658	0.176172	0.176664	0.177132	0.177575	0.177994	0.178387	0.178754	0.179096	0.179412	0.179702	0.179967	0.180206	0.180421	0.180610	0.180776	0.180918	0.181037	0.181134	0.181209	0.181263	0.181297	0.181311	0.181307	0.181286	0.181247	0.181192	0.181122	0.181037	0.180939	0.180828	0.180705	0.180571	0.180426	0.180271	0.180107	0.179935	0.179756	0.179569	0.179377	0.179178	0.178974	0.178766	0.178554	0.178339	0.178120	0.177899	0.177676	0.177452	0.177226	0.177000	0.176773	0.176546	0.176319	0.176093	0.175867	0.175643	0.175420	0.175198	0.174978	0.174761	0.174545	0.174332	0.174121	0.173912	0.173707	0.173504	0.173304	0.173107	0.173107	
0.154797	0.154797	0.155610	0.156330	0.156983	0.157587	0.158162	0.158721	0.159273	0.159828	0.160390	0.160964	0.161552	0.162154	0.162770	0.163400	0.164042	0.164694	0.165355	0.166021	0.166690	0.167360	0.168029	0.168693	0.169352	0.170001	0.170640	0.171266	0.171877	0.172472	0.173050	0.173608	0.174146	0.174663	0.175158	0.175629	0.176077	0.176501	0.176900	0.177275	0.177624	0.177949	0.178248	0.178523	0.178773	0.178999	0.179202	0.179381	0.179537	0.179671	0.179783	0.179874	0.179945	0.179996	0.180029	0.180043	0.180040	0.180021	0.179985	0.179935	0.179870	0.179792	0.179701	0.179598	0.179485	0.179360	0.179226	0.179083	0.178932	0.178772	0.178606	0.178434	0.178255	0.178072	0.177883	0.177690	0.177494	0.177295	0.177093	0.176888	0.176682	0.176474	0.176265	0.176056	0.175846	0.175635	0.175426	0.175216	0.175008	0.174800	0.174593	0.174388	0.174185	0.173984	0.173784	0.173587	0.173391	0.173199	0.173008	0.172821	0.172821	
0.152782	0.152782	0.153587	0.154300	0.154944	0.155541	0.156107	0.156657	0.157201	0.157747	0.158301	0.158868	0.159449	0.160044	0.160656	0.161282	0.161921	0.162571	0.163231	0.163898	0.164569	0.165244	0.165917	0.166589	0.167256	0.167915	0.168566	0.169205	0.169832	0.170444	0.171040	0.171618	0.172178	0.172718	0.173236	0.173733	0.174208	0.174660	0.175088	0.175492	0.175873	0.176229	0.176561	0.176869	0.177153	0.177413	0.177650	0.177864	0.178055	0.178224	0.178372	0.178498	0.178604	0.178691	0.178758	0.178807	0.178838	0.178852	0.178850	0.178833	0.178801	0.178755	0.178696	0.178624	0.178540	0.178445	0.178340	0.178225	0.178101	0.177969	0.177829	0.177682	0.177529	0.177369	0.177204	0.177034	0.176860	0.176682	0.176500	0.176316	0.176129	0.175940	0.175749	0.175557	0.175363	0.175170	0.174975	0.174781	0.174587	0.174393	0.174200	0.174008	0.173817	0.173628	0.173440	0.173253	0.173069	0.172886	0.172706	0.172527	0.172527	
0.150868	0.150868	0.151665	0.152369	0.153004	0.153591	0.154147	0.154688	0.155222	0.155759	0.156304	0.156862	0.157435	0.158023	0.158628	0.159249	0.159884	0.160531	0.161189	0.161855	0.162528	0.163204	0.163882	0.164559	0.165232	0.165900	0.166561	0.167212	0.167851	0.168478	0.169090	0.169686	0.170265	0.170825	0.171366	0.171886	0.172385	0.172862	0.173317	0.173749	0.174157	0.174543	0.174905	0.175244	0.175560	0.175852	0.176121	0.176368	0.176592	0.176795	0.176976	0.177136	0.177275	0.177395	0.177496	0.177578	0.177642	0.177689	0.177719	0.177734	0.177733	0.177718	0.177689	0.177647	0.177593	0.177527	0.177450	0.177363	0.177266	0.177160	0.177046	0.176924	0.176795	0.176659	0.176517	0.176370	0.176218	0.176061	0.175900	0.175735	0.175567	0.175397	0.175224	0.175049	0.174873	0.174695	0.174517	0.174338	0.174158	0.173978	0.173799	0.173620	0.173442	0.173264	0.173088	0.172912	0.172739	0.172566	0.172396	0.172227	0.172227	
0.149049	0.149049	0.149836	0.150530	0.151155	0.151732	0.152278	0.152807	0.153331	0.153857	0.154393	0.154941	0.155505	0.156085	0.156683	0.157297	0.157926	0.158570	0.159225	0.159889	0.160561	0.161239	0.161919	0.162599	0.163278	0.163953	0.164621	0.165282	0.165933	0.166572	0.167198	0.167810	0.168406	0.168984	0.169544	0.170085	0.170606	0.171107	0.171586	0.172043	0.172478	0.172891	0.173281	0.173649	0.173994	0.174316	0.174616	0.174893	0.175149	0.175383	0.175595	0.175787	0.175959	0.176110	0.176243	0.176356	0.176452	0.176530	0.176592	0.176637	0.176667	0.176682	0.176682	0.176670	0.176644	0.176606	0.176557	0.176497	0.176427	0.176347	0.176258	0.176161	0.176055	0.175943	0.175824	0.175699	0.175568	0.175432	0.175291	0.175147	0.174998	0.174846	0.174691	0.174534	0.174374	0.174213	0.174050	0.173886	0.173721	0.173556	0.173390	0.173224	0.173058	0.172893	0.172728	0.172565	0.172402	0.172240	0.172079	0.171920	0.171920	
0.147318	0.147318	0.148095	0.148778	0.149391	0.149957	0.150491	0.151009	0.151522	0.152037	0.152562	0.153100	0.153654	0.154226	0.154815	0.155422	0.156045	0.156683	0.157334	0.157996	0.158666	0.159343	0.160024	0.160707	0.161389	0.162069	0.162745	0.163413	0.164074	0.164724	0.165362	0.165988	0.166598	0.167193	0.167771	0.168331	0.168872	0.169393	0.169895	0.170375	0.170835	0.171273	0.171689	0.172083	0.172455	0.172805	0.173134	0.173440	0.173725	0.173989	0.174231	0.174453	0.174655	0.174837	0.175000	0.175144	0.175270	0.175378	0.175469	0.175544	0.175603	0.175647	0.175677	0.175692	0.175694	0.175684	0.175662	0.175628	0.175583	0.175529	0.175465	0.175392	0.175310	0.175221	0.175124	0.175021	0.174912	0.174797	0.174676	0.174551	0.174421	0.174288	0.174151	0.174011	0.173868	0.173723	0.173576	0.173427	0.173277	0.173126	0.172974	0.172821	0.172668	0.172515	0.172362	0.172210	0.172058	0.171907	0.171756	0.171607	0.171607	
0.145667	0.145667	0.146433	0.147105	0.147707	0.148261	0.148784	0.149289	0.149790	0.150293	0.150807	0.151334	0.151878	0.152440	0.153020	0.153619	0.154235	0.154867	0.155513	0.156171	0.156839	0.157514	0.158195	0.158879	0.159564	0.160248	0.160928	0.161604	0.162272	0.162931	0.163580	0.164218	0.164841	0.165451	0.166044	0.166621	0.167180	0.167721	0.168243	0.168745	0.169226	0.169687	0.170127	0.170546	0.170944	0.171320	0.171675	0.172009	0.172321	0.172613	0.172884	0.173134	0.173365	0.173576	0.173768	0.173941	0.174096	0.174233	0.174353	0.174456	0.174543	0.174615	0.174672	0.174715	0.174744	0.174761	0.174764	0.174756	0.174737	0.174707	0.174668	0.174618	0.174560	0.174494	0.174419	0.174338	0.174249	0.174155	0.174054	0.173948	0.173838	0.173723	0.173604	0.173481	0.173355	0.173226	0.173094	0.172961	0.172825	0.172688	0.172550	0.172410	0.172270	0.172130	0.171989	0.171848	0.171707	0.171567	0.171427	0.171287	0.171287	
0.144093	0.144093	0.144848	0.145508	0.146098	0.146639	0.147149	0.147642	0.148130	0.148621	0.149123	0.149638	0.150171	0.150723	0.151294	0.151885	0.152493	0.153118	0.153758	0.154412	0.155076	0.155749	0.156429	0.157113	0.157799	0.158486	0.159170	0.159851	0.160525	0.161192	0.161850	0.162498	0.163133	0.163755	0.164363	0.164955	0.165531	0.166089	0.166629	0.167150	0.167652	0.168135	0.168597	0.169039	0.169460	0.169861	0.170241	0.170600	0.170938	0.171256	0.171554	0.171831	0.172089	0.172327	0.172547	0.172747	0.172930	0.173095	0.173242	0.173373	0.173487	0.173586	0.173670	0.173739	0.173795	0.173837	0.173866	0.173883	0.173889	0.173883	0.173867	0.173841	0.173806	0.173761	0.173709	0.173649	0.173581	0.173507	0.173426	0.173339	0.173248	0.173151	0.173049	0.172944	0.172834	0.172722	0.172606	0.172487	0.172367	0.172244	0.172119	0.171993	0.171866	0.171738	0.171609	0.171479	0.171350	0.171220	0.171090	0.170961	0.170961	
